OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
||||||||27590405242351|21101|Henderson County|1130079863|75695856|G4020|H1|A|14982219|58611735
||||||||27590174155438|21105|Hickman County|627487969|27882023|G4020|H1|A|43108925|20501922
||||||||27590112189419|21111|Jefferson County|986271740|43513298|G4020|H6|C|659472|33114351
||||||||27590113392571|21117|Kenton County|415150789|10405456|G4020|H1|A|290|2239455
||||||||27590182830152|21135|Lewis County|1250548676|31895661|G4020|H1|A|558581|28124670
||||||||27590183593021|21139|Livingston County|811362663|74813866|G4020|H1|A|7693910|49684066
||||||||27590185407161|21143|Lyon County|553848612|110565602|G4020|H1|A|170372837|65241121
||||||||27590186253024|21145|McCracken County|644192189|49762212|G4020|H1|A|1312627|38679218
||||||||27590189423712|21161|Mason County|621924469|16276484|G4020|H1|A|8329|12903955
||||||||27590120413994|21163|Meade County|791093710|49111009|G4020|H1|A|43773143|41615487
||||||||27590121405406|21185|Oldham County|484959864|23566080|G4020|H1|A|697364|17339272
||||||||27590121582410|21191|Pendleton County|717836498|12306254|G4020|H1|A|0|2336158
||||||||27590196705315|21221|Trigg County|1143489745|103147003|G4020|H1|A|340423069|54442507
||||||||27590115644042|21223|Trimble County|392766463|11214924|G4020|H1|A|0|9592918
||||||||27590197000617|21225|Union County|887813999|52903376|G4020|H1|A|14207182|43133556
||||||||2759052394158|22005|Ascension Parish|751016878|32969822|G4020|H1|A|30293556|996813
||||||||2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|51373949|0
||||||||27590388482548|22023|Cameron Parish|3327199807|1688890197|G4020|H1|A|0|722662774
||||||||2759069118187|22029|Concordia Parish|1805360346|130322878|G4020|H1|A|78723271|27492744
||||||||2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|619484290|1144124494
||||||||2759069401489|22047|Iberville Parish|1602476038|88659446|G4020|H1|A|232160748|12990655
||||||||2759069612120|22051|Jefferson Parish|779455288|883412483|G4020|H1|A|300760671|822768696
||||||||2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|113598313|533524996
||||||||2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|0|97767043
||||||||2759069989161|22065|Madison Parish|1616604801|68460376|G4020|H1|A|19153107|2881595
||||||||2759070208085|22071|Orleans Parish|438975285|467122070|G4020|H6|C|0|323404209
||||||||2759070468337|22075|Plaquemines Parish|2020635364|4628476563|G4020|H1|A|804401931|3803953634
||||||||2759070542670|22077|Pointe Coupee Parish|1442300231|86716680|G4020|H1|A|1454823|6647816
||||||||2759070208086|22087|St. Bernard Parish|977762466|4604191570|G4020|H1|A|755910268|4524437471
||||||||2759071473118|22089|St. Charles Parish|719347893|308635080|G4020|H1|A|159147393|227318368
||||||||2759052394159|22093|St. James Parish|616057915|38773983|G4020|H1|A|238251059|2850762
||||||||2759072819270|22095|St. John the Baptist Parish|555484721|506440074|G4020|H1|A|242948393|480548337
||||||||2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|885802747|118310728
||||||||27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|520614258|1320002120
||||||||2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|195356859|559043516
||||||||2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|90620|113602336
||||||||2759073685048|22107|Tensas Parish|1561795836|99432220|G4020|H1|A|92675165|42273406
||||||||2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|1891328988|2061216716
||||||||27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|371281350|639605326
||||||||27590282045898|22117|Washington Parish|1734352072|16140411|G4020|H1|A|5064823|990620
||||||||2759076318816|22125|West Feliciana Parish|1044584261|58751920|G4020|H1|A|100703855|21477714
||||||||27590121230032|23003|Aroostook County|17278035042|404869424|G4020|H1|A|6758641914|88477125
||||||||27590204250623|23005|Cumberland County|2165803498|987408428|G4020|H1|A|0|359922949
||||||||27590100874416|23009|Hancock County|4110642800|1962698999|G4020|H1|A|183297210|459800657
||||||||27590103022920|23013|Knox County|945697332|2017103596|G4020|H1|A|1087958|1642130301
||||||||27590262573833|23015|Lincoln County|1180688993|631299424|G4020|H1|A|4046951|407074813
||||||||27590406220243|23021|Piscataquis County|10258805117|1080258051|G4020|H1|A|3504737383|363530266
||||||||27590167956495|23023|Sagadahoc County|657782142|300590925|G4020|H1|A|0|161372006
||||||||27590107678495|23025|Somerset County|10163811990|437942552|G4020|H1|A|3532479904|109693136
||||||||27590288400802|23029|Washington County|6637440977|1799875488|G4020|H1|A|848933300|590590961
||||||||27590205293681|23031|York County|2567159622|721379327|G4020|H1|A|0|567248603
||||||||27590266629759|24003|Anne Arundel County|1074352780|448033952|G4020|H1|A|0|307762688
||||||||27590148006244|24005|Baltimore County|1549740654|215957832|G4020|H1|A|3387810|137108938
||||||||27590388490830|24009|Calvert County|552158542|341580668|G4020|H1|A|0|248387420
||||||||27590149628226|24015|Cecil County|896912528|185281258|G4020|H1|A|0|106922604
||||||||27590151127735|24017|Charles County|1185757838|479438830|G4020|H1|A|0|361333788
||||||||27590153148983|24019|Dorchester County|1400573746|1145353068|G4020|H1|A|19009332|878312682
||||||||27590157145490|24025|Harford County|1132152045|231885675|G4020|H1|A|43783395|192124852
||||||||27590157745284|24029|Kent County|717497117|353321619|G4020|H1|A|0|226884955
||||||||27590286309965|24033|Prince George's County|1250057213|41922695|G4020|H1|A|348754|23823890
||||||||27590400147721|24035|Queen Anne's County|962673214|360020725|G4020|H1|A|0|241682676
||||||||27590160130283|24037|St. Mary's County|928809939|1050592561|G4020|H1|A|209903|829601201
||||||||27590161780079|24039|Somerset County|828145301|752652868|G4020|H1|A|55446075|662347291
||||||||27590163190666|24041|Talbot County|695561637|539363457|G4020|H1|A|0|328508987
||||||||27590164554459|24047|Worcester County|1213156434|586531120|G4020|H1|A|36014135|475874968
||||||||27590203617241|25001|Barnstable County|1021028238|2360307750|G4020|H1|A|10854958|2169041621
||||||||27590225504147|25003|Berkshire County|2400599906|50694129|G4020|H4|N|29665883|1184002
||||||||27590264619750|25005|Bristol County|1432553462|357461179|G4020|H1|A|0|250282420
||||||||27590518157321|25007|Dukes County|267292993|1004291414|G4020|H1|A|0|784727512
||||||||27590206454990|25009|Essex County|1275623186|870158604|G4020|H4|N|1809|707983498
||||||||27590207551744|25019|Nantucket County|119637319|666826424|G4020|H4|N|0|621775358
||||||||27590264619752|25021|Norfolk County|1025912543|124957891|G4020|H1|A|306192|79107316
||||||||27590213599826|25023|Plymouth County|1705512311|1126103085|G4020|H1|A|658905|907002701
||||||||27590210166934|25025|Suffolk County|150876727|160498380|G4020|H4|N|3310637|141541927
||||||||27590260056196|25027|Worcester County|3912627580|177366263|G4020|H4|N|44795261|34855470
||||||||27590553017006|26001|Alcona County|1747349242|2890404966|G4020|H1|A|43309071|2838734775
||||||||27590176394369|26003|Alger County|2369927690|10703517569|G4020|H1|A|0|10422358457
||||||||27590160103369|26005|Allegan County|2137395679|2610802947|G4020|H1|A|0|2566131834
||||||||2759054140600|26007|Alpena County|1481205162|2908633230|G4020|H1|A|0|2760382624
||||||||27590101658003|26009|Antrim County|1232002675|326536774|G4020|H1|A|0|143966621
||||||||2759054426357|26011|Arenac County|940627660|822313309|G4020|H1|A|1099706|780089449
||||||||27590509074557|26013|Baraga County|2326914269|441619528|G4020|H1|A|0|292103378
||||||||2759058922043|26017|Bay County|1145830342|487717966|G4020|H1|A|0|410263638
||||||||27590102351984|26019|Benzie County|828014457|1398245676|G4020|H1|A|0|1289199123
||||||||27590257570337|26021|Berrien County|1470545747|2625447844|G4020|H1|A|0|2558400114
||||||||27590296533325|26029|Charlevoix County|1078288793|2522931117|G4020|H1|A|44099771|2380732006
||||||||2759052644753|26031|Cheboygan County|1852564001|440607445|G4020|H1|A|0|264468035
||||||||27590708937314|26033|Chippewa County|4036515583|2952489040|G4020|H1|A|0|2046309295
||||||||27590282044898|26039|Crawford County|1441077823|17917863|G4020|H1|A|113237338|71973
||||||||27590298163927|26041|Delta County|3033137846|2124389420|G4020|H1|A|17454769|1931359203
||||||||2759059134991|26047|Emmet County|1210909558|1073450424|G4020|H1|A|0|913700653
||||||||275901174847966|26053|Gogebic County|2854517939|970153215|G4020|H1|A|0|809321398
||||||||27590103236555|26055|Grand Traverse County|1202625102|354771224|G4020|H1|A|0|208573007
||||||||27590180427308|26061|Houghton County|2613558396|1275354760|G4020|H1|A|369402|1137931231
||||||||2759053014039|26063|Huron County|2165272594|3369021596|G4020|H1|A|0|3140912412
||||||||2759051793046|26069|Iosco County|1422173769|3473068812|G4020|H1|A|96244800|3398334772
||||||||2759084813014|26079|Kalkaska County|1449729130|28020186|G4020|H1|A|130714497|7410
||||||||27590189351989|26083|Keweenaw County|1398883242|14053673396|G4020|H1|A|538178531|14001949941
||||||||27590301918468|26089|Leelanau County|899241892|5659105321|G4020|H1|A|17262022|5550412446
||||||||27590692067211|26095|Luce County|2328593560|2624711552|G4020|H1|A|43745280|2501143263
||||||||27590709384421|26097|Mackinac County|2646654800|2793754477|G4020|H1|A|0|2016138522
||||||||2759056994612|26099|Macomb County|1241494597|237183770|G4020|H1|A|0|181230402
||||||||27590103923586|26101|Manistee County|1404616374|1912438851|G4020|H1|A|0|1849203303
||||||||27590305245222|26103|Marquette County|4685420988|4185337774|G4020|H1|A|30949|3843128558
||||||||27590190581786|26105|Mason County|1281963206|1935616622|G4020|H1|A|0|1864650126
||||||||27590306613066|26109|Menominee County|2704053652|761798359|G4020|H1|A|0|698073247
||||||||27590302893108|26113|Missaukee County|1462793670|23588781|G4020|H1|A|26569191|259516
||||||||2759060357404|26115|Monroe County|1422818204|338203448|G4020|H1|A|0|292824625
||||||||2759054894054|26119|Montmorency County|1415881030|41352700|G4020|H1|A|36376760|78365
||||||||27590192506952|26121|Muskegon County|1305130154|2476314283|G4020|H1|A|0|2354449411
||||||||27590194132504|26127|Oceana County|1393686390|1988709489|G4020|H1|A|0|1907758103
||||||||27590308465666|26131|Ontonagon County|3395416183|6292279424|G4020|H1|A|0|6248391180
||||||||2759057519144|26135|Oscoda County|1465088063|15136485|G4020|H1|A|106972850|23561
||||||||27590195226258|26139|Ottawa County|1459508868|2765824533|G4020|H1|A|0|2671898773
||||||||27590699246901|26141|Presque Isle County|1706069655|4957327108|G4020|H1|A|0|4764710189
||||||||27590286612094|26143|Roscommon County|1346526239|155723123|G4020|H1|A|120970907|75763936
||||||||2759057916362|26147|St. Clair County|1868709820|297833099|G4020|H1|A|303719|194685444
||||||||27590400740816|26151|Sanilac County|2493048510|1624879474|G4020|H1|A|0|1602785198
||||||||27590309375755|26153|Schoolcraft County|3035145671|1844210517|G4020|H1|A|0|1672506241
||||||||2759061343683|26157|Tuscola County|2084554697|282463217|G4020|H1|A|0|218511492
||||||||27590196793929|26159|Van Buren County|1574177246|1248660328|G4020|H1|A|0|1199331201
||||||||2759056211104|26163|Wayne County|1584653155|157748402|G4020|H1|A|2298280|109627172
||||||||27590515986077|27007|Beltrami County|6487154458|1426287777|G4020|H1|A|890963566|1149795887
||||||||27590254395169|27031|Cook County|3762130687|4887924296|G4020|H1|A|0|4184965667
||||||||27590406030016|27075|Lake County|5462555544|2283914208|G4020|H1|A|0|1746138734
||||||||27590682431454|27077|Lake of the Woods County|3361396303|1248338649|G4020|H1|A|1170593799|1938128
||||||||27590464154017|27137|St. Louis County|16181141791|1586529239|G4020|H1|A|0|262162924
||||||||2759050865307|28027|Coahoma County|1432509882|77542049|G4020|H1|A|198780541|48699724
||||||||2759084027534|28045|Hancock County|1227561217|204095552|G4020|H1|A|257301190|179278771
||||||||2759093359381|28047|Harrison County|1485724358|1064607689|G4020|H1|A|14359446|1020502671
||||||||27590262334733|28055|Issaquena County|1069614257|73664788|G4020|H1|A|127367014|57652194
||||||||27590110552293|28059|Jackson County|1872109197|830292614|G4020|H1|A|84362873|762717125
||||||||2759077247877|28143|Tunica County|1176191638|57012297|G4020|H1|A|27188912|12639683
||||||||27590116706820|28151|Washington County|1875077589|94257003|G4020|H1|A|250316|2067887
||||||||275901437268202|30003|Big Horn County|12944280256|47395459|G4020|H1|A|1996814233|11935583
||||||||27590605988320|30005|Blaine County|10949218328|29079295|G4020|H1|A|265414074|528077
||||||||27590699369388|30029|Flathead County|13175844498|437162491|G4020|H1|A|1440525552|104519206
||||||||27590261728726|30053|Lincoln County|9356484224|161555792|G4020|H1|A|1527750146|71493762
||||||||27590487128819|30073|Pondera County|4207608375|43980663|G4020|H1|A|432396913|55769
||||||||27590507502863|30087|Rosebud County|12971010184|44234227|G4020|H1|A|247860378|0
||||||||27590489227989|32001|Churchill County|12820847811|190742991|G4020|H1|A|6373226757|120972510
||||||||27590535768196|32003|Clark County|20439281712|438410943|G4020|H1|A|8441037726|77712505
||||||||27590628028761|32005|Douglas County|1840147662|72317573|G4020|H1|A|576511646|63404976
||||||||27590642329035|32007|Elko County|44479019310|74784559|G4020|H1|A|27318909753|38987421
||||||||27590551240455|32009|Esmeralda County|9277050177|18552010|G4020|H1|A|6675599286|8959329
||||||||27590286454461|32011|Eureka County|10814982421|11058701|G4020|H1|A|5593864535|1606817
||||||||27590491414547|32013|Humboldt County|24969535443|44194837|G4020|H1|A|13704929658|23587151
||||||||27590491414548|32015|Lander County|14294783161|662270|G4020|H1|A|3860155720|0
||||||||275901153429104|32017|Lincoln County|27540342252|9802713|G4020|H1|A|15885693574|4610599
||||||||27590492026225|32019|Lyon County|5187939862|59489121|G4020|H1|A|1138866398|3624212
||||||||27590492307700|32021|Mineral County|9715777470|155864513|G4020|H1|A|7123418203|151409591
||||||||27590535768197|32023|Nye County|47090939212|43207981|G4020|H1|A|33512118330|34380315
||||||||27590489227990|32027|Pershing County|15634691970|79934815|G4020|H1|A|11995096778|61318981
||||||||27590492607205|32029|Storey County|683182692|1881025|G4020|H1|A|171534535|68084
||||||||27590621533526|32031|Washoe County|16358045234|582737534|G4020|H1|A|2582367925|476884196
||||||||27590533762185|32033|White Pine County|23016356483|23426584|G4020|H1|A|14117882514|19844404
||||||||27590492649588|32510|Carson City|374341372|32594082|G4020|C7|F|121982384|29945448
||||||||27590308857260|33015|Rockingham County|1801055120|258626550|G4020|H1|A|0|174440279
||||||||27590323485505|34001|Atlantic County|1438774368|301270979|G4020|H1|A|20993988|173296341
||||||||275901407485403|34005|Burlington County|2070157273|54113878|G4020|H1|A|86396809|2537291
||||||||27590418576145|34009|Cape May County|651437935|955149083|G4020|H1|A|0|826098382
||||||||27590310260900|34011|Cumberland County|1251898249|503713126|G4020|H1|A|0|448306028
||||||||27590423714411|34023|Middlesex County|800881307|35356734|G4020|H1|A|0|11384885
||||||||27590304345349|34025|Monmouth County|1212585330|500431205|G4020|H1|A|93216|442047026
||||||||27590537426549|34029|Ocean County|1627252596|742162038|G4020|H1|A|1506815|463346894
||||||||27590310260901|34033|Salem County|859519174|105385672|G4020|H1|A|0|54006606
||||||||27590492973734|35001|Bernalillo County|3007611393|15882874|G4020|H1|A|389448939|1312659
||||||||275901453037655|35003|Catron County|17933561654|14193499|G4020|H1|A|1683252747|1987656
||||||||275901357374507|35006|Cibola County|11758505167|5554598|G4020|H1|A|5073030352|1846591
||||||||27590100936661|35007|Colfax County|9733113274|26296498|G4020|H1|A|2079048770|1863139
||||||||27590291873874|35013|Doña Ana County|9863163868|17594250|G4020|H1|A|3020238246|8422735
||||||||27590173014101|35015|Eddy County|10816688007|56493049|G4020|H1|A|71906820|7834
||||||||27590295817663|35017|Grant County|10259478771|15294669|G4020|H1|A|275142640|1112930
||||||||275901017908597|35019|Guadalupe County|7847072132|2887948|G4020|H1|A|189511665|8595
||||||||27590698799672|35025|Lea County|11374066527|8147103|G4020|H1|A|708010053|34749
||||||||275901364286433|35027|Lincoln County|12512530053|554839|G4020|H1|A|732675769|19259
||||||||275901037907680|35028|Los Alamos County|282626748|208105|G4020|H1|A|119830957|90728
||||||||27590295817664|35029|Luna County|7679776933|433660|G4020|H1|A|517187727|8554
||||||||275901476409741|35031|McKinley County|14118189396|12689169|G4020|H1|A|3616791729|5645776
||||||||275901044521358|35033|Mora County|4988962636|6093304|G4020|H1|A|538741623|14691
||||||||275901368164774|35035|Otero County|17126455954|36944199|G4020|H1|A|5214475253|11324485
||||||||275901470118258|35039|Rio Arriba County|15179593238|91463246|G4020|H1|A|4708534801|6590181
||||||||275901371230604|35043|Sandoval County|9609358325|10852151|G4020|H1|A|3667381974|635488
